star_name,teff,teff_err,logg,logg_err,feh,feh_err,age,age_err,mass,mass_err,thick_disk,CI,CI_err,CI_gce,CI_gce_err,CH,CH_err,CH_gce,CH_gce_err,OI,OI_err,OI_gce,OI_gce_err,NaI,NaI_err,NaI_gce,NaI_gce_err,MgI,MgI_err,MgI_gce,MgI_gce_err,AlI,AlI_err,AlI_gce,AlI_gce_err,SiI,SiI_err,SiI_gce,SiI_gce_err,SI,SI_err,SI_gce,SI_gce_err,CaI,CaI_err,CaI_gce,CaI_gce_err,ScI,ScI_err,ScI_gce,ScI_gce_err,ScII,ScII_err,ScII_gce,ScII_gce_err,TiI,TiI_err,TiI_gce,TiI_gce_err,TiII,TiII_err,TiII_gce,TiII_gce_err,VI,VI_err,VI_gce,VI_gce_err,CrI,CrI_err,CrI_gce,CrI_gce_err,CrII,CrII_err,CrII_gce,CrII_gce_err,MnI,MnI_err,MnI_gce,MnI_gce_err,CoI,CoI_err,CoI_gce,CoI_gce_err,NiI,NiI_err,NiI_gce,NiI_gce_err,CuI,CuI_err,CuI_gce,CuI_gce_err,ZnI,ZnI_err,ZnI_gce,ZnI_gce_err,SrI,SrI_err,SrI_gce,SrI_gce_err,YII,YII_err,YII_gce,YII_gce_err,ZrII,ZrII_err,ZrII_gce,ZrII_gce_err,BaII,BaII_err,BaII_gce,BaII_gce_err,LaII,LaII_err,LaII_gce,LaII_gce_err,CeII,CeII_err,CeII_gce,CeII_gce_err,PrII,PrII_err,PrII_gce,PrII_gce_err,NdII,NdII_err,NdII_gce,NdII_gce_err,SmII,SmII_err,SmII_gce,SmII_gce_err,EuII,EuII_err,EuII_gce,EuII_gce_err,GdII,GdII_err,GdII_gce,GdII_gce_err,DyII,DyII_err,DyII_gce,DyII_gce_err
HIP43297,5705,4,4.505,0.009,0.082,0.003,1.9,0.5,1.014,0.005,False,-0.138,0.012,-0.107986354,0.012548261,-0.084,0.007,-0.053986354,0.007903092,-0.05500000000000001,0.011,-0.032129925,0.011553983,-0.065,0.01,-0.042539133,0.010773599,-0.020000000000000004,0.017,0.005830609,0.017139913,-0.025,0.004,0.011074938,0.004743114,-0.031000000000000007,0.003,-0.014553123,0.003383403,-0.046000000000000006,0.022,-0.020571587,0.022363758,0.011999999999999997,0.006,0.009126886,0.006178111,-0.024,0.012,-0.008557358,0.012245986,-0.04,0.007,-0.024557358,0.007413783,0.010999999999999996,0.006,0.020390945,0.006147647,-0.01100000000000001,0.005,-0.001609055,0.00517625,0.008999999999999994,0.007,0.012411056,0.007198731,0.016,0.006,0.011917743,0.006054044,0.008999999999999994,0.009,0.004917743,0.009036119,-0.017,0.006,-0.010937548,0.006715839,-0.03900000000000001,0.005,-0.019745254,0.005671852,-0.034,0.004,-0.015581259,0.004637879,-0.065,0.011,-0.026298624,0.011831907,-0.048,0.03,-0.021553496,0.030215327,0.109,0.007,0.043682271,0.010480354,0.08700000000000001,0.007,0.025041368,0.00932702,0.09399999999999999,0.012,0.037082356,0.013411779,0.11800000000000001,0.006,0.035681704,0.007493252,0.061999999999999986,0.004,0.002979467,0.006759313,0.083,0.017,0.025823009,0.017633164,0.06499999999999999,0.008,0.038173803,0.01022294,0.09399999999999999,0.014,0.042489376,0.014928058,0.06299999999999999,0.012,0.043075054,0.01274137,0.03899999999999999,0.007,0.024404593,0.008222409,0.043,0.004,0.027398621,0.005664313,0.059999999999999984,0.012,0.040922128,0.013358219
HIP44713,5759,3,4.28,0.01,0.063,0.004,7.8,0.3,1.029,0.003,False,0.0020000000000000018,0.005,-0.036094243,0.006832386,-0.0020000000000000018,0.01,-0.040094243,0.011030934,0.022999999999999993,0.006,-0.006027403,0.007491863,-0.035,0.008,-0.063508024,0.009480961,0.03,0.009,-0.002785003,0.009417794,0.046,0.009,0.000212579,0.009563813,0.007000000000000006,0.003,-0.013874882,0.00359759,0.025999999999999995,0.01,-0.006274524,0.011224837,0.009999999999999995,0.004,0.013646645,0.004415228,-0.010000000000000002,0.015,-0.029600276,0.015316918,0.021000000000000005,0.009,0.001399724,0.009518822,0.015,0.005,0.003080724,0.005281035,0.019000000000000003,0.005,0.007080724,0.005281035,-0.0010000000000000009,0.004,-0.005329417,0.004532732,0.0030000000000000027,0.004,0.008181327,0.004129099,0.007000000000000006,0.007,0.012181327,0.007074564,-0.020999999999999998,0.005,-0.02869465,0.006297908,-0.013999999999999999,0.004,-0.038438716,0.005248841,-0.018000000000000002,0.003,-0.041377633,0.004228025,0.018000000000000002,0.003,-0.031120977,0.006292722,0.015,0.014,-0.018566717,0.0147271,-0.11,0.004,-0.027096729,0.010677381,-0.10200000000000001,0.008,-0.023360198,0.011189513,-0.087,0.008,-0.014758374,0.011036033,-0.023,0.006,0.081480914,0.008273976,-0.025,0.022,0.049910677,0.023061359,-0.005999999999999998,0.013,0.066570796,0.014294251,0.03,0.008,0.064048635,0.011369126,0.012999999999999998,0.013,0.078378869,0.014568767,0.0050000000000000044,0.009,0.030289355,0.010514219,0.010999999999999996,0.013,0.02952494,0.014105904,0.018000000000000002,0.005,0.03780175,0.007135207,0.007999999999999993,0.006,0.032214222,0.009564739
HIP44935,5771,4,4.37,0.012,0.038,0.004,6.5,0.3,1.009,0.003,False,-0.0010000000000000009,0.014,-0.02408742,0.01428159,-0.031,0.006,-0.05408742,0.006630522,0.0049999999999999975,0.009,-0.012592365,0.009401766,0.031000000000000007,0.008,0.01372241,0.008573747,0.029000000000000005,0.003,0.009130301,0.003438952,0.047999999999999994,0.003,0.020250048,0.003583916,0.018000000000000002,0.003,0.005348556,0.003232364,0.006999999999999999,0.01,-0.012560317,0.010466562,0.006999999999999999,0.005,0.009210088,0.00512674,0.011000000000000003,0.013,-0.000878955,0.013135033,0.057,0.018,0.045121045,0.018097765,0.020000000000000004,0.005,0.012776196,0.005105025,0.025,0.006,0.017776196,0.006087797,0.016,0.006,0.013376111,0.006137562,0.0030000000000000027,0.005,0.006140198,0.0050384,0.0020000000000000018,0.007,0.005140198,0.00702748,0.005999999999999998,0.004,0.001336575,0.00462451,0.018000000000000002,0.005,0.003188657,0.005407638,0.013999999999999999,0.004,-0.000168262,0.004388657,0.038,0.006,0.008229711,0.006873068,0.019000000000000003,0.021,-0.001343465,0.021181883,-0.031,0.005,0.019244407,0.007810167,-0.051,0.008,-0.003339514,0.009299529,-0.04,0.014,0.003782803,0.014738667,-0.037,0.007,0.026321766,0.007805279,-0.036,0.022,0.00940041,0.022395693,-0.025,0.013,0.0189823,0.013489827,0.123,0.009,0.143635536,0.010245464,0.0020000000000000018,0.008,0.041623557,0.008937883,-0.008999999999999998,0.025,0.006326882,0.025216137,0.062000000000000006,0.014,0.073227236,0.014387865,0.034999999999999996,0.005,0.047001061,0.005875153,0.0,0.038,0.014675286,0.038267217
HIP44997,5728,3,4.41,0.011,-0.012,0.003,6.6,0.4,0.97,0.001,False,-0.048,0.019,-0.072241791,0.019229668,-0.043,0.007,-0.067241791,0.007601323,0.044,0.016,0.025528017,0.016252723,-0.023999999999999997,0.027,-0.04214147,0.027193452,-0.012,0.006,-0.032863184,0.006254286,-0.005000000000000001,0.007,-0.03413745,0.007296472,-0.013000000000000001,0.002,-0.026284016,0.002365716,-0.015,0.014,-0.035538333,0.014371071,0.009000000000000001,0.003,0.011320592,0.003227232,0.013000000000000001,0.009,0.000527097,0.009213622,-0.017,0.006,-0.029472903,0.006315919,0.0010000000000000009,0.004,-0.006584994,0.004143677,-0.009999999999999998,0.006,-0.017584994,0.006096725,-0.009999999999999998,0.005,-0.012755084,0.005180811,0.003000000000000001,0.004,0.006297208,0.004052775,-0.002999999999999999,0.005,0.000297208,0.00504232,0.0010000000000000009,0.004,-0.003896596,0.00468382,-0.023000000000000003,0.007,-0.03855191,0.007326487,-0.004,0.004,-0.018876675,0.004426567,-0.024999999999999998,0.009,-0.056258804,0.009663905,-0.048,0.004,-0.069360638,0.00494556,0.020999999999999998,0.005,0.073756627,0.008042921,0.011,0.009,0.06104351,0.010285211,0.019,0.012,0.064971944,0.012938477,-0.006999999999999999,0.009,0.059487854,0.009702805,0.01,0.012,0.057670431,0.012781536,0.005,0.014,0.051181415,0.014501911,0.072,0.008,0.093667313,0.00950928,0.014,0.011,0.055604735,0.011769199,0.038,0.012,0.054093226,0.012488636,0.066,0.01,0.077788598,0.010589582,-0.041999999999999996,0.005,-0.029398886,0.005957596,-0.011,0.016,0.00440905,0.016687385
HIP4909,5861,7,4.5,0.016,0.048,0.006,0.6,0.4,1.055,0.005,False,-0.161,0.016,-0.115979531,0.016919883,-0.086,0.026,-0.040979531,0.026575975,-0.033,0.02,0.001305112,0.020690884,-0.086,0.017,-0.052308699,0.018032151,-0.053,0.018,-0.014254087,0.018296102,-0.082,0.014,-0.027887593,0.014512703,-0.046,0.004,-0.021329685,0.00463753,-0.095,0.012,-0.056857381,0.013427949,0.011999999999999997,0.006,0.007690329,0.006393777,0.0,0.017,0.023163962,0.01739021,-0.067,0.009,-0.043836038,0.009716965,-0.012999999999999998,0.008,0.001086418,0.008248364,-0.04,0.009,-0.025913582,0.00922147,-0.028,0.011,-0.022883416,0.011284897,0.010000000000000002,0.007,0.003876614,0.007103926,-0.0030000000000000027,0.013,-0.009123386,0.013056254,-0.051000000000000004,0.008,-0.041906322,0.009191334,-0.07200000000000001,0.008,-0.043117882,0.008951664,-0.067,0.007,-0.039371888,0.007835645,-0.124,0.035,-0.065947936,0.035605288,-0.083,0.031,-0.043330244,0.031467021,0.12200000000000001,0.008,0.024023407,0.014173393,0.09000000000000001,0.011,-0.002937947,0.014369584,0.076,0.013,-0.009376467,0.01580255,0.20500000000000002,0.007,0.081522556,0.009712613,0.15699999999999997,0.009,0.0684692,0.012157249,0.138,0.017,0.052234514,0.018393996,0.129,0.015,0.088760704,0.017780442,0.17099999999999999,0.012,0.093734064,0.014297048,0.05399999999999999,0.034,0.02411258,0.034601599,0.051000000000000004,0.013,0.02910689,0.014521296,0.06999999999999999,0.011,0.046597932,0.012537543,0.057999999999999996,0.047,0.029383192,0.047817303
HIP49756,5789,3,4.435,0.009,0.023,0.003,4.5,0.4,1.01,0.002,False,0.012000000000000004,0.018,0.012,0.018,-0.014,0.006,-0.014,0.006,0.0,0.006,0.0,0.006,0.011000000000000003,0.011,0.011,0.011,0.011000000000000003,0.007,0.011,0.007,0.008,0.004,0.008,0.004,0.006000000000000002,0.003,0.006,0.003,0.0010000000000000009,0.007,0.001,0.007,0.008,0.004,0.008,0.004,0.009000000000000001,0.005,0.009,0.005,0.022,0.007,0.022,0.007,0.011000000000000003,0.004,0.011,0.004,0.012000000000000004,0.005,0.012,0.005,0.012999999999999998,0.004,0.013,0.004,0.004,0.004,0.004,0.004,0.006000000000000002,0.005,0.006,0.005,0.006000000000000002,0.005,0.006,0.005,0.012999999999999998,0.004,0.013,0.004,0.004,0.003,0.004,0.003,0.004,0.005,0.004,0.005,-0.016,0.015,-0.016,0.015,0.026000000000000002,0.005,0.026,0.005,0.009000000000000001,0.006,0.009,0.006,0.026000000000000002,0.009,0.026,0.009,-0.002999999999999999,0.01,-0.003,0.01,-0.002999999999999999,0.023,-0.003,0.023,0.018000000000000002,0.014,0.018,0.014,0.006999999999999999,0.015,0.007,0.015,0.033,0.006,0.033,0.006,0.024,0.004,0.024,0.004,0.066,0.015,0.066,0.015,0.020999999999999998,0.005,0.021,0.005,0.011000000000000003,0.025,0.011,0.025
HIP5301,5723,3,4.395,0.011,-0.074,0.003,7.2,0.4,0.96,0.001,False,-0.010000000000000009,0.013,-0.041168017,0.013546736,-0.038000000000000006,0.008,-0.069168017,0.008860816,0.028999999999999998,0.014,0.005250307,0.014473221,-0.0030000000000000027,0.013,-0.026324747,0.013650289,0.020999999999999998,0.005,-0.005824094,0.005491002,0.010999999999999996,0.013,-0.026462435,0.013266745,-0.0030000000000000027,0.004,-0.020079449,0.004317325,0.039999999999999994,0.011,0.013593571,0.011764477,0.012999999999999998,0.004,0.015983618,0.00428242,-0.0010000000000000009,0.021,-0.017036589,0.021152584,0.0030000000000000027,0.008,-0.013036589,0.008392365,0.006999999999999992,0.005,-0.002752135,0.005189815,-0.0010000000000000009,0.007,-0.010752135,0.007136819,-0.01100000000000001,0.005,-0.01454225,0.005295561,0.0,0.006,0.004239267,0.006058261,0.0049999999999999906,0.006,0.009239267,0.006058261,-0.018000000000000002,0.005,-0.024295623,0.005900522,-0.015,0.005,-0.034995313,0.005721192,-0.010000000000000009,0.003,-0.029127154,0.003865478,-0.006000000000000005,0.004,-0.04618989,0.006040132,-0.019000000000000003,0.008,-0.046463678,0.008830772,-0.019000000000000003,0.004,0.048829949,0.009033695,-0.021000000000000005,0.008,0.043341656,0.010245588,-0.0020000000000000018,0.006,0.057106785,0.008642255,-0.0010000000000000009,0.01,0.084484384,0.011033066,0.06799999999999999,0.037,0.129290554,0.037430148,0.022,0.014,0.081376106,0.014820517,0.16799999999999998,0.015,0.195857974,0.016391597,0.032999999999999995,0.015,0.086491802,0.015935865,0.008999999999999994,0.022,0.029691291,0.022445057,0.094,0.011,0.109156769,0.01187716,-0.044,0.008,-0.027798568,0.009019174,0.107,0.042,0.126811636,0.042439867
HIP54102,5845,6,4.51,0.01,0.011,0.005,0.7,0.4,1.047,0.005,False,-0.078,0.01,-0.034133902,0.011346779,-0.057999999999999996,0.008,-0.014133902,0.009630649,-0.022,0.018,0.011425494,0.018726705,-0.08499999999999999,0.014,-0.052172579,0.01517656,-0.038,0.012,-0.000247572,0.012417861,-0.059,0.005,-0.006275091,0.006235261,-0.028999999999999998,0.003,-0.004962257,0.00377199,-0.035,0.041,0.002164603,0.041418252,0.018000000000000002,0.006,0.013800833,0.006374427,-0.004999999999999999,0.016,0.017570015,0.016393293,-0.048,0.008,-0.025429985,0.00876014,0.002,0.007,0.015725227,0.007268508,-0.017,0.007,-0.003274773,0.007268508,-0.009,0.009,-0.00401461,0.009328853,0.011,0.006,0.005033624,0.006114864,0.006999999999999999,0.009,0.001033624,0.00907698,-0.034,0.007,-0.025139493,0.008273077,-0.053000000000000005,0.006,-0.024858449,0.00716349,-0.052000000000000005,0.005,-0.025080302,0.006063804,-0.092,0.044,-0.035436451,0.044458666,-0.086,0.015,-0.047347417,0.015896431,0.093,0.007,-0.002464373,0.013377419,0.082,0.012,-0.008554923,0.015005242,0.094,0.012,0.010812674,0.014853758,0.155,0.008,0.034688644,0.010346004,0.10400000000000001,0.025,0.01773922,0.026237703,0.142,0.012,0.058433629,0.013814533,0.192,0.009,0.152792481,0.012943337,0.16499999999999998,0.009,0.089715242,0.011762125,0.095,0.027,0.065878924,0.027716084,0.10400000000000001,0.012,0.082668251,0.013555386,0.085,0.006,0.062197985,0.008387961,0.063,0.007,0.035116957,0.011071196
HIP54287,5714,4,4.34,0.012,0.107,0.004,6.5,0.3,1.024,0.005,False,-0.039999999999999994,0.007,-0.06308742,0.007547438,-0.047,0.006,-0.07008742,0.006630522,-0.015,0.009,-0.032592365,0.009401766,0.011999999999999997,0.008,-0.00527759,0.008573747,0.039999999999999994,0.007,0.020130301,0.007199055,0.06200000000000001,0.01,0.034250048,0.01019041,0.015,0.002,0.002348556,0.002334133,-0.011999999999999997,0.018,-0.031560317,0.018263322,0.013999999999999999,0.005,0.016210088,0.00512674,0.010999999999999996,0.011,-0.000878955,0.011159261,0.049,0.01,0.037121045,0.010174925,0.02600000000000001,0.005,0.018776196,0.005105025,0.023000000000000007,0.006,0.015776196,0.006087797,0.022000000000000006,0.006,0.019376111,0.006137562,0.006000000000000005,0.006,0.009140198,0.006032037,0.0050000000000000044,0.008,0.008140198,0.008024056,0.0050000000000000044,0.005,0.000336575,0.005512358,0.020000000000000004,0.006,0.005188657,0.006343701,0.023000000000000007,0.005,0.008831738,0.005316043,0.039999999999999994,0.021,0.010229711,0.021265913,-0.006999999999999992,0.006,-0.027343465,0.006608492,-0.013999999999999999,0.006,0.036244407,0.008485205,-0.03,0.008,0.017660486,0.009299529,-0.03799999999999999,0.013,0.005782803,0.013792327,-0.045,0.008,0.018321766,0.008713345,-0.056,0.033,-0.01059959,0.033265103,-0.046,0.018,-0.0020177,0.018356891,0.012999999999999998,0.011,0.033635536,0.012040329,-0.040999999999999995,0.01,-0.001376443,0.010765025,-0.031,0.011,-0.015673118,0.01148275,-0.0059999999999999915,0.005,0.005227236,0.006000888,0.0020000000000000018,0.006,0.014001061,0.00674666,-0.035,0.019,-0.020324714,0.01952895
HIP54582,5883,5,4.28,0.014,-0.096,0.004,6.9,0.3,1.034,0.005,False,0.021000000000000005,0.008,-0.006704904,0.008687226,-0.032,0.007,-0.059704904,0.007776111,0.044000000000000004,0.009,0.022889162,0.009573203,-0.03,0.015,-0.050733108,0.015449698,0.051000000000000004,0.007,0.027156361,0.007284916,0.028999999999999998,0.011,-0.004299943,0.011248823,0.02500000000000001,0.003,0.009818268,0.00332947,-0.0010000000000000009,0.023,-0.024472381,0.023297005,0.027999999999999997,0.005,0.030652105,0.005181524,0.027999999999999997,0.01,0.013745254,0.010250947,0.04,0.01,0.025745254,0.010250947,0.024000000000000007,0.006,0.015331435,0.00612603,0.038,0.007,0.029331435,0.007108322,0.0020000000000000018,0.007,-0.001148667,0.00716968,-0.015,0.005,-0.011231762,0.005055204,0.0020000000000000018,0.01,0.005768238,0.010027716,-0.062,0.005,-0.067596109,0.005723284,0.0,0.005,-0.017773611,0.005577568,-0.022999999999999993,0.004,-0.040001915,0.004549159,0.0010000000000000009,0.027,-0.034724347,0.027298063,-0.04100000000000001,0.012,-0.065412158,0.012451824,-0.098,0.005,-0.037706712,0.008765736,-0.118,0.01,-0.060807417,0.011505346,-0.07100000000000001,0.015,-0.018460636,0.015986518,-0.023999999999999994,0.009,0.051986119,0.009907988,-0.006999999999999992,0.033,0.047480492,0.033381081,0.024000000000000007,0.02,0.076778761,0.020461784,0.13,0.01,0.154762644,0.011598108,0.063,0.01,0.110548268,0.011084922,0.054,0.013,0.072392258,0.01358783,0.091,0.013,0.104472683,0.013596152,0.042,0.006,0.056401273,0.007050183,0.081,0.043,0.098610343,0.043339901
HIP62039,5742,3,4.34,0.01,0.104,0.003,6.2,0.3,1.04,0.002,False,-0.009999999999999995,0.006,-0.029624307,0.006461723,-0.024999999999999994,0.006,-0.044624307,0.006461723,0.02800000000000001,0.007,0.01304649,0.007371675,0.018000000000000002,0.01,0.003314048,0.010337812,0.03899999999999999,0.007,0.022110756,0.007144373,0.049,0.016,0.025412541,0.016086566,0.01200000000000001,0.003,0.001246273,0.003169591,0.02700000000000001,0.006,0.01037373,0.006549741,0.0030000000000000027,0.005,0.004878575,0.005091886,0.0040000000000000036,0.013,-0.006097112,0.013097701,0.048,0.008,0.037902888,0.008157805,0.024000000000000007,0.004,0.017859767,0.004094725,0.030000000000000013,0.006,0.023859767,0.006063561,0.01200000000000001,0.005,0.009769694,0.005119212,0.0020000000000000018,0.004,0.004669168,0.004034663,0.01200000000000001,0.008,0.014669168,0.008017388,0.0010000000000000009,0.005,-0.002963911,0.005375077,0.01200000000000001,0.004,-0.000589641,0.004366376,0.016,0.004,0.003956977,0.004284341,0.047,0.01,0.021695254,0.010398087,0.048,0.02,0.030708055,0.020138102,-0.059,0.005,-0.016292254,0.007142063,-0.059,0.008,-0.018488587,0.008957829,-0.057999999999999996,0.016,-0.020784617,0.016472324,-0.044,0.007,0.009823501,0.007590383,-0.06,0.026,-0.021409651,0.026242946,-0.032,0.016,0.005384955,0.016290327,0.02500000000000001,0.019,0.042540206,0.019450398,-0.023999999999999994,0.01,0.009680023,0.010558289,-0.015,0.018,-0.00197215,0.018216522,0.034000000000000016,0.006,0.043543151,0.006629872,0.015,0.005,0.025200902,0.005645913,0.0,0.01,0.012473993,0.010710951
HIP6407,5775,7,4.505,0.013,-0.058,0.006,1.9,0.7,1.004,0.005,False,-0.009000000000000001,0.049,0.021013646,0.049137143,-0.02899999999999999,0.008,0.001013646,0.008801071,0.022000000000000006,0.021,0.044870075,0.021295411,-0.052,0.013,-0.029539133,0.01360406,-0.013999999999999992,0.01,0.011830609,0.010236044,-0.02899999999999999,0.005,0.007074938,0.00561223,-0.020999999999999998,0.006,-0.004553123,0.006200598,0.058,0.026,0.083428413,0.02630851,0.020000000000000004,0.007,0.017126886,0.007153255,0.022000000000000006,0.012,0.037442642,0.012245986,-0.024,0.011,-0.008557358,0.011267838,0.011000000000000003,0.009,0.020390945,0.009099097,-0.003999999999999997,0.008,0.005390945,0.008111323,0.0040000000000000036,0.009,0.007411056,0.009155421,0.006000000000000005,0.008,0.001917743,0.008040613,0.012000000000000004,0.015,0.007917743,0.015021699,-0.039,0.009,-0.032937548,0.009492234,-0.025,0.009,-0.005745254,0.009389883,-0.042,0.006,-0.023581259,0.00644282,-0.05999999999999999,0.03,-0.021298624,0.030314914,-0.04599999999999999,0.028,-0.019553496,0.028230586,0.07,0.008,0.004682271,0.011173084,0.064,0.009,0.002041368,0.010908405,0.112,0.012,0.055082356,0.013411779,0.126,0.01,0.043681704,0.010961242,0.14,0.067,0.080979467,0.067221189,0.151,0.016,0.093823009,0.016671187,0.217,0.021,0.190173803,0.021943302,0.145,0.011,0.093489376,0.012159232,0.064,0.032,0.044075054,0.032285329,0.126,0.012,0.111404593,0.012751785,0.07,0.007,0.054398621,0.008067493,0.115,0.072,0.095922128,0.072238785
HIP64150,5747,2,4.37,0.008,0.049,0.003,6.5,0.3,1.01,0.002,False,0.022999999999999993,0.005,-8.74e-05,0.005741413,0.001999999999999995,0.004,-0.02108742,0.004895286,0.021999999999999992,0.018,0.004407635,0.018204209,0.024999999999999994,0.012,0.00772241,0.01238988,0.05,0.008,0.030130301,0.008174741,0.033,0.008,0.005250048,0.008236774,0.013999999999999999,0.003,0.001348556,0.003232364,0.009999999999999995,0.009,-0.009560317,0.00951572,0.0049999999999999975,0.003,0.007210088,0.003206785,0.003999999999999997,0.012,-0.007878955,0.012146156,0.021999999999999992,0.005,0.010121045,0.005341264,0.010999999999999996,0.004,0.003776196,0.00413053,0.013999999999999999,0.004,0.006776196,0.00413053,0.0049999999999999975,0.003,0.002376111,0.003266445,-0.0010000000000000009,0.003,0.002140198,0.003063572,0.015,0.006,0.018140198,0.006032037,-0.0030000000000000027,0.003,-0.007663425,0.003792901,0.013999999999999999,0.003,-0.000811343,0.003639031,0.003999999999999997,0.003,-0.010168262,0.003501473,0.067,0.009,0.037229711,0.009604117,0.047,0.014,0.026656535,0.014271376,0.359,0.006,0.409244407,0.008485205,0.267,0.011,0.314660486,0.011978366,0.238,0.005,0.281782803,0.006799139,0.09499999999999999,0.01,0.158321766,0.010579337,0.09000000000000001,0.012,0.13540041,0.012710903,0.079,0.015,0.1229823,0.015426452,0.12000000000000001,0.007,0.140635536,0.00854222,0.073,0.008,0.112623557,0.008937883,0.039999999999999994,0.008,0.055326882,0.008651795,0.040999999999999995,0.006,0.052227236,0.006856432,0.032,0.003,0.044001061,0.004303187,0.05,0.009,0.064675286,0.010068758
HIP64673,5912,5,4.29,0.014,-0.017,0.004,6.0,0.4,1.068,0.006,False,0.07200000000000001,0.014,0.054684435,0.014159084,0.023,0.013,0.005684435,0.013171167,0.051000000000000004,0.009,0.037805726,0.009228146,0.041,0.008,0.028041807,0.008327598,0.03,0.005,0.015097726,0.005156534,0.033,0.004,0.012187536,0.004261749,0.024,0.004,0.014511417,0.004100561,0.018000000000000002,0.013,0.003329762,0.013204972,0.003000000000000001,0.006,0.004657566,0.006059864,0.007000000000000001,0.013,-0.001909216,0.013076128,0.039,0.009,0.030090784,0.009109617,0.003000000000000001,0.006,-0.002417853,0.006049543,0.012,0.007,0.006582147,0.007042512,0.0,0.007,-0.001967917,0.007066766,-0.012999999999999998,0.005,-0.010644851,0.005021636,0.0,0.012,0.002355149,0.012009031,-0.017,0.006,-0.020497568,0.006247374,0.026000000000000002,0.006,0.014891493,0.006195678,0.003000000000000001,0.004,-0.007626197,0.004223023,0.032,0.015,0.009672283,0.015209273,0.004000000000000002,0.007,-0.011257599,0.007301753,-0.067,0.005,-0.029316695,0.006726758,-0.093,0.009,-0.057254636,0.009677071,-0.077,0.018,-0.044162897,0.018328691,-0.031,0.008,0.016491325,0.008408706,-0.065,0.006,-0.030949692,0.006773586,-0.012999999999999998,0.019,0.019986725,0.019191109,0.115,0.011,0.130476652,0.011596674,0.007000000000000001,0.01,0.036717668,0.010437228,-0.004,0.018,0.007495161,0.018168795,0.109,0.011,0.117420427,0.011278009,-0.033999999999999996,0.019,-0.024999204,0.019140364,0.032,0.028,0.043006465,0.028203966
HIP64713,5788,4,4.435,0.013,-0.043,0.003,5.3,0.6,0.989,0.005,False,-0.019000000000000003,0.012,-0.028234968,0.012052975,-0.02500000000000001,0.003,-0.034234968,0.003205341,0.024999999999999998,0.009,0.017963054,0.009065479,-0.017,0.012,-0.023911036,0.012063228,0.005999999999999998,0.005,-0.00194788,0.00504502,-0.0040000000000000036,0.008,-0.015099981,0.008038353,0.000999999999999994,0.003,-0.004060577,0.003038373,0.0029999999999999957,0.016,-0.004824127,0.016047674,0.017999999999999995,0.005,0.018884035,0.005020493,0.007999999999999993,0.013,0.003248418,0.013021699,-0.007000000000000006,0.006,-0.011751582,0.006046872,0.008999999999999994,0.005,0.006110478,0.005016952,0.000999999999999994,0.007,-0.001889522,0.007012118,-0.0040000000000000036,0.006,-0.005049556,0.006022221,-0.0020000000000000018,0.004,-0.000743921,0.004007702,0.0049999999999999975,0.006,0.006256079,0.006005137,-0.019000000000000003,0.005,-0.02086537,0.005085447,-0.006000000000000005,0.005,-0.011924537,0.005067426,-0.015000000000000006,0.004,-0.020667305,0.004064683,-0.016,0.011,-0.027908116,0.011081437,-0.02700000000000001,0.009,-0.035137386,0.009067941,0.015999999999999997,0.005,0.036097763,0.005546151,0.006999999999999999,0.008,0.026064194,0.008221739,0.020999999999999998,0.009,0.038513121,0.009186758,0.022999999999999996,0.007,0.048328706,0.007134955,0.033999999999999996,0.02,0.052160164,0.020070145,0.034999999999999996,0.013,0.05259292,0.013079605,0.119,0.01,0.127254215,0.010189952,0.065,0.011,0.080849423,0.011114932,0.025999999999999995,0.024,0.032130753,0.024036151,0.11499999999999999,0.013,0.119490894,0.013067582,0.013999999999999995,0.009,0.018800424,0.009084205,0.043,0.05,0.048870114,0.050032597
HIP65708,5746,5,4.22,0.012,-0.063,0.005,9.0,0.3,1.009,0.004,True,0.087,0.015,0.035053305,0.016288549,0.027000000000000003,0.006,-0.024946695,0.008735951,0.172,0.007,0.132417178,0.009296672,0.009000000000000001,0.005,-0.029874578,0.008552193,0.113,0.005,0.068293177,0.006269658,0.123,0.005,0.060562608,0.006668024,0.063,0.004,0.034534252,0.004830257,0.074,0.008,0.029989286,0.010599125,0.052000000000000005,0.005,0.056972697,0.005612268,0.068,0.009,0.041272351,0.009943142,0.09,0.01,0.063272351,0.010856615,0.09,0.007,0.073746441,0.007373786,0.098,0.006,0.081746441,0.006432163,0.043,0.007,0.037096249,0.007579754,-0.0030000000000000027,0.007,0.004065446,0.00713803,0.012000000000000004,0.008,0.019065446,0.008121051,-0.07,0.006,-0.080492705,0.007954062,0.032,0.006,-0.001325521,0.007581417,-0.007000000000000006,0.005,-0.03887859,0.006442463,0.055,0.01,-0.011983151,0.012525883,0.076,0.004,0.030227204,0.007405427,-0.08499999999999999,0.007,0.028049915,0.015206691,-0.08099999999999999,0.009,0.026236093,0.013957482,-0.045,0.013,0.053511308,0.016627334,-0.025999999999999995,0.008,0.116473974,0.011151549,0.044,0.006,0.146150923,0.011177352,0.041,0.016,0.139960176,0.017935666,0.184,0.009,0.230429957,0.014224827,0.10300000000000001,0.007,0.192153003,0.011376363,0.10500000000000001,0.01,0.139485484,0.012447735,0.154,0.009,0.179261281,0.01169365,0.134,0.006,0.161002387,0.009175072,0.129,0.012,0.162019394,0.015721742
